room_id,booking_date,hour,is_available,available_slots,room_name,id,business_name,total_capacity,scrape_timestamp,booked_capacity
DGA2,2025-01-08,13:00:00,false,0,Dog Gone Alley,dga2_20250108_130000_001046,The Exit Games,5,2025-01-08T10:30:00,5
DGA2,2025-01-08,14:30:00,true,3,Dog Gone Alley,dga2_20250108_143000_001047,The Exit Games,5,2025-01-08T10:30:00,2
DGA2,2025-01-08,16:00:00,false,0,Dog Gone Alley,dga2_20250108_160000_001048,The Exit Games,5,2025-01-08T10:30:00,5
DGA2,2025-01-08,17:30:00,true,2,Dog Gone Alley,dga2_20250108_173000_001049,The Exit Games,5,2025-01-08T10:30:00,3
DGA2,2025-01-08,19:00:00,false,0,Dog Gone Alley,dga2_20250108_190000_001050,The Exit Games,5,2025-01-08T10:30:00,5
DGA2,2025-01-08,20:30:00,false,0,Dog Gone Alley,dga2_20250108_203000_001051,The Exit Games,5,2025-01-08T10:30:00,5
DGA2,2025-01-08,22:00:00,false,0,Dog Gone Alley,dga2_20250108_220000_001052,The Exit Games,5,2025-01-08T10:30:00,5
HRS5,2025-01-08,12:00:00,true,1,Hangover at Riddler State (Princess Location),hrs5_20250108_120000_001053,The Exit Games,6,2025-01-08T10:30:00,5
HRS5,2025-01-08,13:45:00,true,5,Hangover at Riddler State (Princess Location),hrs5_20250108_134500_001054,The Exit Games,6,2025-01-08T10:30:00,1
HRS5,2025-01-08,15:30:00,true,1,Hangover at Riddler State (Princess Location),hrs5_20250108_153000_001055,The Exit Games,6,2025-01-08T10:30:00,5
HRS5,2025-01-08,17:15:00,true,2,Hangover at Riddler State (Princess Location),hrs5_20250108_171500_001056,The Exit Games,6,2025-01-08T10:30:00,4
HRS5,2025-01-08,19:00:00,false,0,Hangover at Riddler State (Princess Location),hrs5_20250108_190000_001057,The Exit Games,6,2025-01-08T10:30:00,6
HRS5,2025-01-08,20:45:00,false,0,Hangover at Riddler State (Princess Location),hrs5_20250108_204500_001058,The Exit Games,6,2025-01-08T10:30:00,6
HNTP4,2025-01-08,12:30:00,true,7,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250108_123000_001059,The Exit Games,7,2025-01-08T10:30:00,0
HNTP4,2025-01-08,14:15:00,false,0,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250108_141500_001060,The Exit Games,7,2025-01-08T10:30:00,7
HNTP4,2025-01-08,16:00:00,false,0,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250108_160000_001061,The Exit Games,7,2025-01-08T10:30:00,7
HNTP4,2025-01-08,17:45:00,false,0,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250108_174500_001062,The Exit Games,7,2025-01-08T10:30:00,7
HNTP4,2025-01-08,19:30:00,true,4,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250108_193000_001063,The Exit Games,7,2025-01-08T10:30:00,3
HNTP4,2025-01-08,21:15:00,false,0,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250108_211500_001064,The Exit Games,7,2025-01-08T10:30:00,7
RT!1,2025-01-09,11:00:00,true,5,Rat Trap!,rtexcl1_20250109_110000_001065,Cracked It,6,2025-01-09T10:30:00,1
RT!1,2025-01-09,12:30:00,false,0,Rat Trap!,rtexcl1_20250109_123000_001066,Cracked It,6,2025-01-09T10:30:00,6
RT!1,2025-01-09,14:00:00,true,6,Rat Trap!,rtexcl1_20250109_140000_001067,Cracked It,6,2025-01-09T10:30:00,0
RT!1,2025-01-09,15:30:00,false,0,Rat Trap!,rtexcl1_20250109_153000_001068,Cracked It,6,2025-01-09T10:30:00,6
RT!1,2025-01-09,17:00:00,false,0,Rat Trap!,rtexcl1_20250109_170000_001069,Cracked It,6,2025-01-09T10:30:00,6
RT!1,2025-01-09,18:30:00,false,0,Rat Trap!,rtexcl1_20250109_183000_001070,Cracked It,6,2025-01-09T10:30:00,6
RT!1,2025-01-09,20:00:00,false,0,Rat Trap!,rtexcl1_20250109_200000_001071,Cracked It,6,2025-01-09T10:30:00,6
RT!1,2025-01-09,21:30:00,false,0,Rat Trap!,rtexcl1_20250109_213000_001072,Cracked It,6,2025-01-09T10:30:00,6
PS4,2025-01-09,11:15:00,true,2,Project Skylabd,ps4_20250109_111500_001073,Cracked It,6,2025-01-09T10:30:00,4
PS4,2025-01-09,13:00:00,false,0,Project Skylabd,ps4_20250109_130000_001074,Cracked It,6,2025-01-09T10:30:00,6
PS4,2025-01-09,14:45:00,false,0,Project Skylabd,ps4_20250109_144500_001075,Cracked It,6,2025-01-09T10:30:00,6
PS4,2025-01-09,16:30:00,false,0,Project Skylabd,ps4_20250109_163000_001076,Cracked It,6,2025-01-09T10:30:00,6
PS4,2025-01-09,18:15:00,true,2,Project Skylabd,ps4_20250109_181500_001077,Cracked It,6,2025-01-09T10:30:00,4
PS4,2025-01-09,20:00:00,true,5,Project Skylabd,ps4_20250109_200000_001078,Cracked It,6,2025-01-09T10:30:00,1
PS4,2025-01-09,21:45:00,false,0,Project Skylabd,ps4_20250109_214500_001079,Cracked It,6,2025-01-09T10:30:00,6
MU3,2025-01-09,11:30:00,false,0,Murder University,mu3_20250109_113000_001080,Cracked It,6,2025-01-09T10:30:00,6
MU3,2025-01-09,13:15:00,false,0,Murder University,mu3_20250109_131500_001081,Cracked It,6,2025-01-09T10:30:00,6
MU3,2025-01-09,15:00:00,true,3,Murder University,mu3_20250109_150000_001082,Cracked It,6,2025-01-09T10:30:00,3
MU3,2025-01-09,16:45:00,false,0,Murder University,mu3_20250109_164500_001083,Cracked It,6,2025-01-09T10:30:00,6
MU3,2025-01-09,18:30:00,true,3,Murder University,mu3_20250109_183000_001084,Cracked It,6,2025-01-09T10:30:00,3
MU3,2025-01-09,20:15:00,false,0,Murder University,mu3_20250109_201500_001085,Cracked It,6,2025-01-09T10:30:00,6
MU3,2025-01-09,22:00:00,false,0,Murder University,mu3_20250109_220000_001086,Cracked It,6,2025-01-09T10:30:00,6
NBNW2,2025-01-09,12:00:00,true,3,"New Blood, New World",nbnw2_20250109_120000_001087,Cracked It,6,2025-01-09T10:30:00,3
NBNW2,2025-01-09,13:45:00,true,5,"New Blood, New World",nbnw2_20250109_134500_001088,Cracked It,6,2025-01-09T10:30:00,1
NBNW2,2025-01-09,15:30:00,false,0,"New Blood, New World",nbnw2_20250109_153000_001089,Cracked It,6,2025-01-09T10:30:00,6
NBNW2,2025-01-09,17:15:00,true,3,"New Blood, New World",nbnw2_20250109_171500_001090,Cracked It,6,2025-01-09T10:30:00,3
NBNW2,2025-01-09,19:00:00,false,0,"New Blood, New World",nbnw2_20250109_190000_001091,Cracked It,6,2025-01-09T10:30:00,6
NBNW2,2025-01-09,20:45:00,false,0,"New Blood, New World",nbnw2_20250109_204500_001092,Cracked It,6,2025-01-09T10:30:00,6
K!1,2025-01-09,11:00:00,false,0,Kidnapped!,kexcl1_20250109_110000_001093,Green Light Escape,8,2025-01-09T10:30:00,8
K!1,2025-01-09,12:45:00,true,6,Kidnapped!,kexcl1_20250109_124500_001094,Green Light Escape,8,2025-01-09T10:30:00,2
K!1,2025-01-09,14:30:00,true,6,Kidnapped!,kexcl1_20250109_143000_001095,Green Light Escape,8,2025-01-09T10:30:00,2
K!1,2025-01-09,16:15:00,true,8,Kidnapped!,kexcl1_20250109_161500_001096,Green Light Escape,8,2025-01-09T10:30:00,0
K!1,2025-01-09,18:00:00,false,0,Kidnapped!,kexcl1_20250109_180000_001097,Green Light Escape,8,2025-01-09T10:30:00,8
K!1,2025-01-09,19:45:00,true,7,Kidnapped!,kexcl1_20250109_194500_001098,Green Light Escape,8,2025-01-09T10:30:00,1
K!1,2025-01-09,21:30:00,false,0,Kidnapped!,kexcl1_20250109_213000_001099,Green Light Escape,8,2025-01-09T10:30:00,8
CITW2,2025-01-09,11:30:00,true,9,Cabin in the Woods,citw2_20250109_113000_001100,Green Light Escape,10,2025-01-09T10:30:00,1
CITW2,2025-01-09,13:15:00,false,0,Cabin in the Woods,citw2_20250109_131500_001101,Green Light Escape,10,2025-01-09T10:30:00,10
CITW2,2025-01-09,15:00:00,true,6,Cabin in the Woods,citw2_20250109_150000_001102,Green Light Escape,10,2025-01-09T10:30:00,4
CITW2,2025-01-09,16:45:00,false,0,Cabin in the Woods,citw2_20250109_164500_001103,Green Light Escape,10,2025-01-09T10:30:00,10
CITW2,2025-01-09,18:30:00,false,0,Cabin in the Woods,citw2_20250109_183000_001104,Green Light Escape,10,2025-01-09T10:30:00,10
CITW2,2025-01-09,20:15:00,true,9,Cabin in the Woods,citw2_20250109_201500_001105,Green Light Escape,10,2025-01-09T10:30:00,1
TA3,2025-01-09,12:00:00,true,5,The Attic,ta3_20250109_120000_001106,Green Light Escape,8,2025-01-09T10:30:00,3
TA3,2025-01-09,13:45:00,true,3,The Attic,ta3_20250109_134500_001107,Green Light Escape,8,2025-01-09T10:30:00,5
TA3,2025-01-09,15:30:00,true,2,The Attic,ta3_20250109_153000_001108,Green Light Escape,8,2025-01-09T10:30:00,6
TA3,2025-01-09,17:15:00,false,0,The Attic,ta3_20250109_171500_001109,Green Light Escape,8,2025-01-09T10:30:00,8
TA3,2025-01-09,19:00:00,false,0,The Attic,ta3_20250109_190000_001110,Green Light Escape,8,2025-01-09T10:30:00,8
TA3,2025-01-09,20:45:00,false,0,The Attic,ta3_20250109_204500_001111,Green Light Escape,8,2025-01-09T10:30:00,8
JL4,2025-01-09,11:45:00,true,5,Jurassic Labs,jl4_20250109_114500_001112,Green Light Escape,10,2025-01-09T10:30:00,5
JL4,2025-01-09,13:30:00,false,0,Jurassic Labs,jl4_20250109_133000_001113,Green Light Escape,10,2025-01-09T10:30:00,10
JL4,2025-01-09,15:15:00,false,0,Jurassic Labs,jl4_20250109_151500_001114,Green Light Escape,10,2025-01-09T10:30:00,10
JL4,2025-01-09,17:00:00,false,0,Jurassic Labs,jl4_20250109_170000_001115,Green Light Escape,10,2025-01-09T10:30:00,10
JL4,2025-01-09,18:45:00,false,0,Jurassic Labs,jl4_20250109_184500_001116,Green Light Escape,10,2025-01-09T10:30:00,10
JL4,2025-01-09,20:30:00,false,0,Jurassic Labs,jl4_20250109_203000_001117,Green Light Escape,10,2025-01-09T10:30:00,10
AE5,2025-01-09,12:15:00,false,0,Alien Escape,ae5_20250109_121500_001118,Green Light Escape,10,2025-01-09T10:30:00,10
AE5,2025-01-09,14:00:00,false,0,Alien Escape,ae5_20250109_140000_001119,Green Light Escape,10,2025-01-09T10:30:00,10
AE5,2025-01-09,15:45:00,true,3,Alien Escape,ae5_20250109_154500_001120,Green Light Escape,10,2025-01-09T10:30:00,7
AE5,2025-01-09,17:30:00,true,8,Alien Escape,ae5_20250109_173000_001121,Green Light Escape,10,2025-01-09T10:30:00,2
AE5,2025-01-09,19:15:00,true,3,Alien Escape,ae5_20250109_191500_001122,Green Light Escape,10,2025-01-09T10:30:00,7
AE5,2025-01-09,21:00:00,false,0,Alien Escape,ae5_20250109_210000_001123,Green Light Escape,10,2025-01-09T10:30:00,10
BH6,2025-01-09,11:30:00,false,0,Brewery Heist,bh6_20250109_113000_001124,Green Light Escape,10,2025-01-09T10:30:00,10
BH6,2025-01-09,13:15:00,false,0,Brewery Heist,bh6_20250109_131500_001125,Green Light Escape,10,2025-01-09T10:30:00,10
BH6,2025-01-09,15:00:00,false,0,Brewery Heist,bh6_20250109_150000_001126,Green Light Escape,10,2025-01-09T10:30:00,10
BH6,2025-01-09,16:45:00,true,2,Brewery Heist,bh6_20250109_164500_001127,Green Light Escape,10,2025-01-09T10:30:00,8
BH6,2025-01-09,18:30:00,true,1,Brewery Heist,bh6_20250109_183000_001128,Green Light Escape,10,2025-01-09T10:30:00,9
BH6,2025-01-09,20:15:00,false,0,Brewery Heist,bh6_20250109_201500_001129,Green Light Escape,10,2025-01-09T10:30:00,10
BH6,2025-01-09,22:00:00,false,0,Brewery Heist,bh6_20250109_220000_001130,Green Light Escape,10,2025-01-09T10:30:00,10
LOT4,2025-01-09,11:00:00,false,0,LEGEND OF THE TOMB,lot4_20250109_110000_001131,iEscape Rooms,8,2025-01-09T10:30:00,8
LOT4,2025-01-09,12:45:00,false,0,LEGEND OF THE TOMB,lot4_20250109_124500_001132,iEscape Rooms,8,2025-01-09T10:30:00,8
LOT4,2025-01-09,14:30:00,false,0,LEGEND OF THE TOMB,lot4_20250109_143000_001133,iEscape Rooms,8,2025-01-09T10:30:00,8
LOT4,2025-01-09,16:15:00,false,0,LEGEND OF THE TOMB,lot4_20250109_161500_001134,iEscape Rooms,8,2025-01-09T10:30:00,8
LOT4,2025-01-09,18:00:00,true,1,LEGEND OF THE TOMB,lot4_20250109_180000_001135,iEscape Rooms,8,2025-01-09T10:30:00,7
LOT4,2025-01-09,19:45:00,false,0,LEGEND OF THE TOMB,lot4_20250109_194500_001136,iEscape Rooms,8,2025-01-09T10:30:00,8
LOT4,2025-01-09,21:30:00,true,1,LEGEND OF THE TOMB,lot4_20250109_213000_001137,iEscape Rooms,8,2025-01-09T10:30:00,7
CLV1,2025-01-09,11:30:00,true,6,CLUEVIE,clv1_20250109_113000_001138,iEscape Rooms,6,2025-01-09T10:30:00,0
CLV1,2025-01-09,13:00:00,true,2,CLUEVIE,clv1_20250109_130000_001139,iEscape Rooms,6,2025-01-09T10:30:00,4
CLV1,2025-01-09,14:30:00,false,0,CLUEVIE,clv1_20250109_143000_001140,iEscape Rooms,6,2025-01-09T10:30:00,6
CLV1,2025-01-09,16:00:00,false,0,CLUEVIE,clv1_20250109_160000_001141,iEscape Rooms,6,2025-01-09T10:30:00,6
CLV1,2025-01-09,17:30:00,false,0,CLUEVIE,clv1_20250109_173000_001142,iEscape Rooms,6,2025-01-09T10:30:00,6
CLV1,2025-01-09,19:00:00,false,0,CLUEVIE,clv1_20250109_190000_001143,iEscape Rooms,6,2025-01-09T10:30:00,6
CLV1,2025-01-09,20:30:00,false,0,CLUEVIE,clv1_20250109_203000_001144,iEscape Rooms,6,2025-01-09T10:30:00,6
GMS3,2025-01-09,12:00:00,false,0,GAME SHOW Live!,gms3_20250109_120000_001145,iEscape Rooms,12,2025-01-09T10:30:00,12
GMS3,2025-01-09,14:00:00,true,11,GAME SHOW Live!,gms3_20250109_140000_001146,iEscape Rooms,12,2025-01-09T10:30:00,1
GMS3,2025-01-09,16:00:00,false,0,GAME SHOW Live!,gms3_20250109_160000_001147,iEscape Rooms,12,2025-01-09T10:30:00,12
GMS3,2025-01-09,18:00:00,false,0,GAME SHOW Live!,gms3_20250109_180000_001148,iEscape Rooms,12,2025-01-09T10:30:00,12
GMS3,2025-01-09,20:00:00,true,4,GAME SHOW Live!,gms3_20250109_200000_001149,iEscape Rooms,12,2025-01-09T10:30:00,8
GMS3,2025-01-09,22:00:00,false,0,GAME SHOW Live!,gms3_20250109_220000_001150,iEscape Rooms,12,2025-01-09T10:30:00,12
DNR2,2025-01-09,11:15:00,true,1,DONOR,dnr2_20250109_111500_001151,iEscape Rooms,9,2025-01-09T10:30:00,8
DNR2,2025-01-09,13:00:00,false,0,DONOR,dnr2_20250109_130000_001152,iEscape Rooms,9,2025-01-09T10:30:00,9
DNR2,2025-01-09,14:45:00,true,9,DONOR,dnr2_20250109_144500_001153,iEscape Rooms,9,2025-01-09T10:30:00,0
DNR2,2025-01-09,16:30:00,false,0,DONOR,dnr2_20250109_163000_001154,iEscape Rooms,9,2025-01-09T10:30:00,9
DNR2,2025-01-09,18:15:00,true,5,DONOR,dnr2_20250109_181500_001155,iEscape Rooms,9,2025-01-09T10:30:00,4
DNR2,2025-01-09,20:00:00,false,0,DONOR,dnr2_20250109_200000_001156,iEscape Rooms,9,2025-01-09T10:30:00,9
DNR2,2025-01-09,21:45:00,false,0,DONOR,dnr2_20250109_214500_001157,iEscape Rooms,9,2025-01-09T10:30:00,9
WRS3,2025-01-09,11:45:00,false,0,White Rabbit Society,wrs3_20250109_114500_001158,The Exit Games,8,2025-01-09T10:30:00,8
WRS3,2025-01-09,13:30:00,false,0,White Rabbit Society,wrs3_20250109_133000_001159,The Exit Games,8,2025-01-09T10:30:00,8
WRS3,2025-01-09,15:15:00,true,7,White Rabbit Society,wrs3_20250109_151500_001160,The Exit Games,8,2025-01-09T10:30:00,1
WRS3,2025-01-09,17:00:00,true,3,White Rabbit Society,wrs3_20250109_170000_001161,The Exit Games,8,2025-01-09T10:30:00,5
WRS3,2025-01-09,18:45:00,false,0,White Rabbit Society,wrs3_20250109_184500_001162,The Exit Games,8,2025-01-09T10:30:00,8
WRS3,2025-01-09,20:30:00,false,0,White Rabbit Society,wrs3_20250109_203000_001163,The Exit Games,8,2025-01-09T10:30:00,8
WRS3,2025-01-09,22:00:00,false,0,White Rabbit Society,wrs3_20250109_220000_001164,The Exit Games,8,2025-01-09T10:30:00,8
FSCH1,2025-01-09,11:00:00,true,1,Front Street Casino Heist,fsch1_20250109_110000_001165,The Exit Games,7,2025-01-09T10:30:00,6
FSCH1,2025-01-09,12:45:00,true,4,Front Street Casino Heist,fsch1_20250109_124500_001166,The Exit Games,7,2025-01-09T10:30:00,3
FSCH1,2025-01-09,14:30:00,true,4,Front Street Casino Heist,fsch1_20250109_143000_001167,The Exit Games,7,2025-01-09T10:30:00,3
FSCH1,2025-01-09,16:15:00,false,0,Front Street Casino Heist,fsch1_20250109_161500_001168,The Exit Games,7,2025-01-09T10:30:00,7
FSCH1,2025-01-09,18:00:00,true,7,Front Street Casino Heist,fsch1_20250109_180000_001169,The Exit Games,7,2025-01-09T10:30:00,0
FSCH1,2025-01-09,19:45:00,false,0,Front Street Casino Heist,fsch1_20250109_194500_001170,The Exit Games,7,2025-01-09T10:30:00,7
FSCH1,2025-01-09,21:30:00,true,7,Front Street Casino Heist,fsch1_20250109_213000_001171,The Exit Games,7,2025-01-09T10:30:00,0
ONV6,2025-01-09,12:15:00,false,0,Outage: No Vacancy (Princess Location),onv6_20250109_121500_001172,The Exit Games,6,2025-01-09T10:30:00,6
ONV6,2025-01-09,14:00:00,false,0,Outage: No Vacancy (Princess Location),onv6_20250109_140000_001173,The Exit Games,6,2025-01-09T10:30:00,6
ONV6,2025-01-09,15:45:00,false,0,Outage: No Vacancy (Princess Location),onv6_20250109_154500_001174,The Exit Games,6,2025-01-09T10:30:00,6
ONV6,2025-01-09,17:30:00,false,0,Outage: No Vacancy (Princess Location),onv6_20250109_173000_001175,The Exit Games,6,2025-01-09T10:30:00,6
ONV6,2025-01-09,19:15:00,true,2,Outage: No Vacancy (Princess Location),onv6_20250109_191500_001176,The Exit Games,6,2025-01-09T10:30:00,4
ONV6,2025-01-09,21:00:00,false,0,Outage: No Vacancy (Princess Location),onv6_20250109_210000_001177,The Exit Games,6,2025-01-09T10:30:00,6
DGA2,2025-01-09,11:30:00,true,2,Dog Gone Alley,dga2_20250109_113000_001178,The Exit Games,5,2025-01-09T10:30:00,3
DGA2,2025-01-09,13:00:00,false,0,Dog Gone Alley,dga2_20250109_130000_001179,The Exit Games,5,2025-01-09T10:30:00,5
DGA2,2025-01-09,14:30:00,true,4,Dog Gone Alley,dga2_20250109_143000_001180,The Exit Games,5,2025-01-09T10:30:00,1
DGA2,2025-01-09,16:00:00,false,0,Dog Gone Alley,dga2_20250109_160000_001181,The Exit Games,5,2025-01-09T10:30:00,5
DGA2,2025-01-09,17:30:00,true,5,Dog Gone Alley,dga2_20250109_173000_001182,The Exit Games,5,2025-01-09T10:30:00,0
DGA2,2025-01-09,19:00:00,true,3,Dog Gone Alley,dga2_20250109_190000_001183,The Exit Games,5,2025-01-09T10:30:00,2
DGA2,2025-01-09,20:30:00,false,0,Dog Gone Alley,dga2_20250109_203000_001184,The Exit Games,5,2025-01-09T10:30:00,5
DGA2,2025-01-09,22:00:00,true,2,Dog Gone Alley,dga2_20250109_220000_001185,The Exit Games,5,2025-01-09T10:30:00,3
HRS5,2025-01-09,12:00:00,true,1,Hangover at Riddler State (Princess Location),hrs5_20250109_120000_001186,The Exit Games,6,2025-01-09T10:30:00,5
HRS5,2025-01-09,13:45:00,false,0,Hangover at Riddler State (Princess Location),hrs5_20250109_134500_001187,The Exit Games,6,2025-01-09T10:30:00,6
HRS5,2025-01-09,15:30:00,true,4,Hangover at Riddler State (Princess Location),hrs5_20250109_153000_001188,The Exit Games,6,2025-01-09T10:30:00,2
HRS5,2025-01-09,17:15:00,true,3,Hangover at Riddler State (Princess Location),hrs5_20250109_171500_001189,The Exit Games,6,2025-01-09T10:30:00,3
HRS5,2025-01-09,19:00:00,false,0,Hangover at Riddler State (Princess Location),hrs5_20250109_190000_001190,The Exit Games,6,2025-01-09T10:30:00,6
HRS5,2025-01-09,20:45:00,false,0,Hangover at Riddler State (Princess Location),hrs5_20250109_204500_001191,The Exit Games,6,2025-01-09T10:30:00,6
HNTP4,2025-01-09,12:30:00,true,5,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250109_123000_001192,The Exit Games,7,2025-01-09T10:30:00,2
HNTP4,2025-01-09,14:15:00,true,2,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250109_141500_001193,The Exit Games,7,2025-01-09T10:30:00,5
HNTP4,2025-01-09,16:00:00,false,0,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250109_160000_001194,The Exit Games,7,2025-01-09T10:30:00,7
HNTP4,2025-01-09,17:45:00,false,0,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250109_174500_001195,The Exit Games,7,2025-01-09T10:30:00,7
HNTP4,2025-01-09,19:30:00,true,6,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250109_193000_001196,The Exit Games,7,2025-01-09T10:30:00,1
HNTP4,2025-01-09,21:15:00,false,0,Hidden Needle Tattoo Parlor (Princess Location),hntp4_20250109_211500_001197,The Exit Games,7,2025-01-09T10:30:00,7
RT!1,2025-01-10,11:00:00,false,0,Rat Trap!,rtexcl1_20250110_110000_001198,Cracked It,6,2025-01-10T10:30:00,6
RT!1,2025-01-10,12:30:00,false,0,Rat Trap!,rtexcl1_20250110_123000_001199,Cracked It,6,2025-01-10T10:30:00,6
RT!1,2025-01-10,14:00:00,false,0,Rat Trap!,rtexcl1_20250110_140000_001200,Cracked It,6,2025-01-10T10:30:00,6
RT!1,2025-01-10,15:30:00,false,0,Rat Trap!,rtexcl1_20250110_153000_001201,Cracked It,6,2025-01-10T10:30:00,6
RT!1,2025-01-10,17:00:00,false,0,Rat Trap!,rtexcl1_20250110_170000_001202,Cracked It,6,2025-01-10T10:30:00,6
RT!1,2025-01-10,18:30:00,false,0,Rat Trap!,rtexcl1_20250110_183000_001203,Cracked It,6,2025-01-10T10:30:00,6
RT!1,2025-01-10,20:00:00,false,0,Rat Trap!,rtexcl1_20250110_200000_001204,Cracked It,6,2025-01-10T10:30:00,6
RT!1,2025-01-10,21:30:00,false,0,Rat Trap!,rtexcl1_20250110_213000_001205,Cracked It,6,2025-01-10T10:30:00,6
PS4,2025-01-10,11:15:00,false,0,Project Skylabd,ps4_20250110_111500_001206,Cracked It,6,2025-01-10T10:30:00,6
PS4,2025-01-10,13:00:00,true,4,Project Skylabd,ps4_20250110_130000_001207,Cracked It,6,2025-01-10T10:30:00,2
PS4,2025-01-10,14:45:00,false,0,Project Skylabd,ps4_20250110_144500_001208,Cracked It,6,2025-01-10T10:30:00,6
PS4,2025-01-10,16:30:00,false,0,Project Skylabd,ps4_20250110_163000_001209,Cracked It,6,2025-01-10T10:30:00,6
PS4,2025-01-10,18:15:00,false,0,Project Skylabd,ps4_20250110_181500_001210,Cracked It,6,2025-01-10T10:30:00,6
PS4,2025-01-10,20:00:00,false,0,Project Skylabd,ps4_20250110_200000_001211,Cracked It,6,2025-01-10T10:30:00,6
PS4,2025-01-10,21:45:00,false,0,Project Skylabd,ps4_20250110_214500_001212,Cracked It,6,2025-01-10T10:30:00,6
MU3,2025-01-10,11:30:00,true,3,Murder University,mu3_20250110_113000_001213,Cracked It,6,2025-01-10T10:30:00,3
MU3,2025-01-10,13:15:00,false,0,Murder University,mu3_20250110_131500_001214,Cracked It,6,2025-01-10T10:30:00,6
MU3,2025-01-10,15:00:00,true,1,Murder University,mu3_20250110_150000_001215,Cracked It,6,2025-01-10T10:30:00,5
MU3,2025-01-10,16:45:00,false,0,Murder University,mu3_20250110_164500_001216,Cracked It,6,2025-01-10T10:30:00,6
MU3,2025-01-10,18:30:00,false,0,Murder University,mu3_20250110_183000_001217,Cracked It,6,2025-01-10T10:30:00,6
MU3,2025-01-10,20:15:00,false,0,Murder University,mu3_20250110_201500_001218,Cracked It,6,2025-01-10T10:30:00,6
MU3,2025-01-10,22:00:00,false,0,Murder University,mu3_20250110_220000_001219,Cracked It,6,2025-01-10T10:30:00,6
NBNW2,2025-01-10,12:00:00,false,0,"New Blood, New World",nbnw2_20250110_120000_001220,Cracked It,6,2025-01-10T10:30:00,6
NBNW2,2025-01-10,13:45:00,false,0,"New Blood, New World",nbnw2_20250110_134500_001221,Cracked It,6,2025-01-10T10:30:00,6
NBNW2,2025-01-10,15:30:00,false,0,"New Blood, New World",nbnw2_20250110_153000_001222,Cracked It,6,2025-01-10T10:30:00,6
NBNW2,2025-01-10,17:15:00,false,0,"New Blood, New World",nbnw2_20250110_171500_001223,Cracked It,6,2025-01-10T10:30:00,6
NBNW2,2025-01-10,19:00:00,false,0,"New Blood, New World",nbnw2_20250110_190000_001224,Cracked It,6,2025-01-10T10:30:00,6
NBNW2,2025-01-10,20:45:00,true,6,"New Blood, New World",nbnw2_20250110_204500_001225,Cracked It,6,2025-01-10T10:30:00,0
K!1,2025-01-10,11:00:00,false,0,Kidnapped!,kexcl1_20250110_110000_001226,Green Light Escape,8,2025-01-10T10:30:00,8
K!1,2025-01-10,12:45:00,true,3,Kidnapped!,kexcl1_20250110_124500_001227,Green Light Escape,8,2025-01-10T10:30:00,5
K!1,2025-01-10,14:30:00,false,0,Kidnapped!,kexcl1_20250110_143000_001228,Green Light Escape,8,2025-01-10T10:30:00,8
K!1,2025-01-10,16:15:00,false,0,Kidnapped!,kexcl1_20250110_161500_001229,Green Light Escape,8,2025-01-10T10:30:00,8
K!1,2025-01-10,18:00:00,false,0,Kidnapped!,kexcl1_20250110_180000_001230,Green Light Escape,8,2025-01-10T10:30:00,8
K!1,2025-01-10,19:45:00,false,0,Kidnapped!,kexcl1_20250110_194500_001231,Green Light Escape,8,2025-01-10T10:30:00,8
K!1,2025-01-10,21:30:00,false,0,Kidnapped!,kexcl1_20250110_213000_001232,Green Light Escape,8,2025-01-10T10:30:00,8
CITW2,2025-01-10,11:30:00,false,0,Cabin in the Woods,citw2_20250110_113000_001233,Green Light Escape,10,2025-01-10T10:30:00,10
CITW2,2025-01-10,13:15:00,false,0,Cabin in the Woods,citw2_20250110_131500_001234,Green Light Escape,10,2025-01-10T10:30:00,10
CITW2,2025-01-10,15:00:00,false,0,Cabin in the Woods,citw2_20250110_150000_001235,Green Light Escape,10,2025-01-10T10:30:00,10
CITW2,2025-01-10,16:45:00,false,0,Cabin in the Woods,citw2_20250110_164500_001236,Green Light Escape,10,2025-01-10T10:30:00,10
CITW2,2025-01-10,18:30:00,false,0,Cabin in the Woods,citw2_20250110_183000_001237,Green Light Escape,10,2025-01-10T10:30:00,10
CITW2,2025-01-10,20:15:00,false,0,Cabin in the Woods,citw2_20250110_201500_001238,Green Light Escape,10,2025-01-10T10:30:00,10
TA3,2025-01-10,12:00:00,false,0,The Attic,ta3_20250110_120000_001239,Green Light Escape,8,2025-01-10T10:30:00,8
TA3,2025-01-10,13:45:00,false,0,The Attic,ta3_20250110_134500_001240,Green Light Escape,8,2025-01-10T10:30:00,8
TA3,2025-01-10,15:30:00,false,0,The Attic,ta3_20250110_153000_001241,Green Light Escape,8,2025-01-10T10:30:00,8
